anomaly_score_adjusted,has_activity,outflow_to_inflow,zero_activity_freq,outflows,gross_activity,balance_anomaly_flag,is_income_distribution_day,outflow_diff,has_reversal,inflow_diff,inflows,rolling_income_std,balance_change,income_diff,clientid,fundname,transactiondate,anomaly_score,dayofweek,month,is_weekend,lag_inflows,rolling_mean_inflows,rolling_std_inflows,is_anomaly
-0.15684476816690138,5.238221254097949,-0.10877303264298453,-8.033819843083116,0.0,-0.0018291356333962508,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.004351070888672133,-0.07091369180769326,0.0006020355448156202,0.002877086248258544,FF9E262E-0748-EF11-B2FA-005056A80461,MONEY MARKET FUND,2024-07-25,0.0,3,7,False,-0.015124477871201124,-0.012342256619790786,0.007361065596946889,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-3.826937545889623,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,-0.009528759093139036,0.0,-0.06970853273150772,0.0006095470106572345,0.004762175696076918,FF9E262E-0748-EF11-B2FA-005056A80461,MONEY MARKET FUND,2024-07-26,0.0,4,7,False,0.004351070888672133,-0.012342256619790786,0.007361065596946889,1
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-2.424643446825125,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.069930500447283,0.0006095463498955082,0.0028739524075190757,FF9E262E-0748-EF11-B2FA-005056A80461,MONEY MARKET FUND,2024-07-27,0.0,5,7,True,-0.015124477871201124,-0.012342256619790786,0.007361065596946889,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-1.7234963972928758,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.07006293087676978,0.000609545686765468,0.002873941175115,FF9E262E-0748-EF11-B2FA-005056A80461,MONEY MARKET FUND,2024-07-28,0.0,6,7,True,-0.015124477871201124,-0.012342256619790786,0.007361065596946889,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-1.302808167573526,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.07015337974369235,0.0006095450236354193,0.002873941175114995,FF9E262E-0748-EF11-B2FA-005056A80461,MONEY MARKET FUND,2024-07-29,0.0,0,7,False,-0.015124477871201124,-0.012342256619790786,0.007361065596946889,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-1.0223493477606265,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.07022019966543962,0.0006095443605053793,0.002873941175114995,FF9E262E-0748-EF11-B2FA-005056A80461,MONEY MARKET FUND,2024-07-30,0.0,1,7,False,-0.015124477871201124,-0.012342256619790786,0.007361065596946889,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,-0.8220216193228418,0.0,-0.01763055510438104,-0.027181247215081233,5.206300454537575,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.07027486558430505,0.0006095324620577338,0.002820654650140018,FF9E262E-0748-EF11-B2FA-005056A80461,MONEY MARKET FUND,2024-07-31,0.0,2,7,False,-0.015124477871201124,-0.012342256619790786,0.007361065596946889,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,0.3799447513038712,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.07082108924455809,0.0006094878997187825,0.0026657373330120984,FF9E262E-0748-EF11-B2FA-005056A80461,MONEY MARKET FUND,2024-08-01,0.0,3,8,False,-0.015124477871201124,-0.015124477871201124,0.0,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,0.3799447513038712,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.0707905114971567,0.0006094817562925864,0.002847949392064383,FF9E262E-0748-EF11-B2FA-005056A80461,MONEY MARKET FUND,2024-08-02,0.0,4,8,False,-0.015124477871201124,-0.015124477871201124,0.0,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,0.3799447513038712,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.07079038117371161,0.0006094991208264534,0.002959442235003173,FF9E262E-0748-EF11-B2FA-005056A80461,MONEY MARKET FUND,2024-08-03,0.0,5,8,True,-0.015124477871201124,-0.015124477871201124,0.0,0
-0.15684476816690138,-0.19090449820493607,-0.10877303264298453,0.3799447513038712,0.0,-0.01763055510438104,-0.027181247215081233,-0.19207496930540102,-0.00021634381644337908,-0.0039580996809273,0.008587770201058048,0.0,-0.07079760517184858,0.0006094984624330537,0.0028739636399231663,FF9E262E-0748-EF11-B2FA-005056A80461,MONEY MARKET FUND,2024-08-04,0.0,6,8,True,-0.015124477871201124,-0.015124477871201124,0.0,0
